20231030 05:46:34 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 05:46:45 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 05:46:48 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java450 - ******salesforce - DevelopersConsole automation script started***********
20231030 05:46:52 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java490 - ******salesforce - Logout automation script started***********
20231030 05:46:59 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java116 - ******salesforce - editMyProfile automation script started***********
20231030 05:47:05 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java319 - ******salesforce - mySettings automation script started***********
20231030 05:47:08 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java183 - ******salesforce - postLink automation script started***********
20231030 05:47:12 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java275 - ******salesforce - updateProfilePicture automation script started***********
20231030 05:47:16 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java227 - ******salesforce - uploadFile automation script started***********
20231030 05:52:56 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 05:53:10 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 05:53:10 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java456 - ******salesforce - DevelopersConsole automation script started***********
20231030 05:53:15 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java489 - ******salesforce - DevelopersConsole automation script completed***********
20231030 05:53:18 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 05:53:34 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 05:53:34 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java497 - ******salesforce - Logout automation script started***********
20231030 05:53:40 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java519 - ******salesforce - Logout automation script completed***********
20231030 06:01:27 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 06:01:43 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 06:01:43 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java456 - ******salesforce - DevelopersConsole automation script started***********
20231030 06:01:49 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java489 - ******salesforce - DevelopersConsole automation script completed***********
20231030 06:01:57 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 06:02:14 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 06:02:14 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java497 - ******salesforce - Logout automation script started***********
20231030 06:02:22 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java519 - ******salesforce - Logout automation script completed***********
20231030 06:02:36 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java34 - ******salesforce - UserMenuDropDown automation script started***********
20231030 06:02:53 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java74 - ******salesforce - UserMenuDropDown automation script completed***********
20231030 06:02:59 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 06:03:19 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 06:03:19 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java117 - ******salesforce - editMyProfile automation script started***********
20231030 06:03:34 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 06:03:53 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 06:03:58 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 06:04:13 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 06:04:13 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java324 - ******salesforce - mySettings automation script started***********
20231030 06:04:39 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java448 - ******salesforce - mySettings automation script completed***********
20231030 06:04:44 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
20231030 06:05:09 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java109 - ******salesforce - login automation script completed***********
20231030 06:05:09 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java185 - ******salesforce - postLink automation script started***********
20231030 06:05:14 INFO  [main] Scripts.SalesforceUserMenu SalesforceUserMenu.java83 - ******salesforce - login automation script started***********
